resource_id	query_id	similarity_score
67	46	-1
68	46	-1
69	46	-1
70	46	-1
71	46	-1
72	46	-1
73	46	-1
74	46	-1
75	46	-1
76	46	-1
77	46	-1
78	46	-1
79	46	0
80	46	0
81	46	-1
82	46	0
83	46	0
84	46	0
85	46	0
86	46	-1
87	46	-1
88	46	-1
89	46	0
90	46	-1
91	46	-1
92	46	-1
93	46	0
94	46	-1
95	46	-1
96	46	-1
97	46	-1
98	46	-1
99	46	-1
100	46	-1
101	46	-1
102	46	-1
103	46	-1
104	46	0
105	46	0
106	46	-1
107	46	-1
108	46	-1
109	46	-1
110	46	-1
111	46	-1
112	46	-1
113	46	-1
114	46	-1
115	46	-1
116	46	-1
117	46	-1
118	46	0
119	46	0
120	46	-1
121	46	-1
122	46	-1
0	47	-1
1	47	-1
2	47	-1
3	47	0
4	47	-1
5	47	-1
6	47	-1
7	47	0
8	47	-1
9	47	-1
10	47	-1
11	47	-1
12	47	-1
13	47	-1
14	47	-1
15	47	0
16	47	-1
17	47	-1
18	47	-1
19	47	-1
20	47	-1
21	47	-1
22	47	-1
23	47	-1
24	47	0
25	47	0
26	47	2
27	47	-1
28	47	-1
29	47	-1
30	47	0
31	47	0
32	47	-1
33	47	-1
34	47	-1
35	47	-1
36	47	-1
37	47	-1
38	47	0
39	47	-1
40	47	-1
41	47	-1
42	47	0
43	47	-1
44	47	-1
45	47	-1
46	47	-1
47	47	0
48	47	-1
49	47	-1
50	47	-1
51	47	-1
52	47	-1
53	47	16
54	47	0
55	47	-1
56	47	-1
57	47	-1
58	47	-1
59	47	-1
60	47	-1
61	47	-1
62	47	0
63	47	-1
64	47	-1
65	47	-1
66	47	-1
67	47	-1
68	47	-1
69	47	-1
70	47	-1
71	47	-1
72	47	0
73	47	-1
74	47	-1
75	47	-1
76	47	-1
77	47	-1
78	47	-1
79	47	-1
80	47	-1
81	47	-1
82	47	-1
83	47	-1
84	47	-1
85	47	-1
86	47	-1
87	47	0
88	47	0
89	47	-1
90	47	-1
91	47	-1
92	47	0
93	47	0
94	47	0
95	47	-1
96	47	-1
97	47	-1
98	47	-1
99	47	-1
100	47	0
101	47	-1
102	47	-1
103	47	-1
104	47	0
105	47	-1
106	47	-1
107	47	0
108	47	0
109	47	-1
110	47	-1
111	47	-1
112	47	-1
113	47	-1
114	47	-1
115	47	-1
116	47	0
117	47	-1
118	47	-1
119	47	-1
120	47	-1
121	47	-1
122	47	-1
0	48	-1
1	48	-1
2	48	0
3	48	0
4	48	-1
5	48	-1
6	48	3
7	48	-1
8	48	-1
9	48	-1
10	48	-1
11	48	0
12	48	-1
13	48	0
14	48	-1
15	48	-1
16	48	-1
17	48	0
18	48	-1
19	48	0
20	48	0
21	48	-1
22	48	-1
23	48	0
24	48	0
25	48	0
26	48	0
27	48	-1
28	48	-1
29	48	-1
30	48	0
31	48	-1
32	48	-1
33	48	-1
34	48	-1
35	48	-1
36	48	-1
37	48	-1
38	48	-1
39	48	0
40	48	-1
41	48	-1
42	48	-1
43	48	-1
44	48	-1
45	48	-1
46	48	-1
47	48	-1
48	48	-1
49	48	-1
50	48	-1
51	48	-1
52	48	-1
53	48	0
54	48	0
55	48	-1
56	48	-1
57	48	0
58	48	0
59	48	1
60	48	0
61	48	-1
62	48	-1
63	48	0
64	48	-1
65	48	-1
66	48	0
67	48	-1
68	48	-1
69	48	0
70	48	0
71	48	-1
72	48	0
73	48	-1
74	48	-1
75	48	-1
76	48	-1
77	48	0
78	48	-1
79	48	0
80	48	-1
81	48	0
82	48	0
83	48	-1
84	48	0
85	48	-1
86	48	-1
87	48	-1
88	48	-1
89	48	0
90	48	0
91	48	-1
92	48	-1
93	48	0
94	48	-1
95	48	-1
96	48	-1
97	48	-1
98	48	-1
99	48	41
100	48	0
101	48	-1
102	48	-1
103	48	-1
104	48	-1
105	48	-1
106	48	0
107	48	-1
108	48	-1
109	48	0
110	48	-1
111	48	0
112	48	-1
113	48	-1
114	48	-1
115	48	-1
116	48	0
117	48	-1
118	48	-1
119	48	1
120	48	-1
121	48	0
122	48	-1
0	49	-1
1	49	-1
2	49	0
3	49	-1
4	49	-1
5	49	-1
6	49	-1
7	49	-1
8	49	0
9	49	-1
10	49	-1
11	49	-1
12	49	-1
13	49	-1
14	49	-1
15	49	0
16	49	-1
17	49	0
18	49	-1
19	49	0
20	49	-1
21	49	0
22	49	1
23	49	-1
24	49	-1
25	49	0
26	49	-1
27	49	-1
28	49	-1
29	49	-1
30	49	-1
31	49	-1
32	49	-1
33	49	-1
34	49	-1
35	49	-1
36	49	-1
37	49	0
38	49	-1
39	49	-1
40	49	-1
41	49	-1
42	49	-1
43	49	-1
44	49	2
45	49	-1
46	49	-1
47	49	-1
48	49	-1
49	49	-1
50	49	-1
51	49	-1
52	49	-1
53	49	0
54	49	-1
55	49	0
56	49	-1
57	49	-1
58	49	-1
59	49	-1
60	49	-1
61	49	-1
62	49	0
63	49	-1
64	49	0
65	49	-1
66	49	-1
67	49	32
68	49	-1
69	49	-1
70	49	-1
71	49	-1
72	49	0
73	49	-1
74	49	-1
75	49	-1
76	49	-1
77	49	-1
78	49	-1
79	49	-1
80	49	-1
81	49	-1
82	49	0
83	49	-1
84	49	-1
85	49	-1
86	49	-1
87	49	-1
88	49	-1
89	49	-1
90	49	-1
91	49	-1
92	49	-1
93	49	0
94	49	-1
95	49	-1
96	49	0
97	49	0
98	49	0
99	49	-1
100	49	-1
101	49	-1
102	49	-1
103	49	0
104	49	-1
105	49	-1
106	49	-1
107	49	-1
108	49	-1
109	49	-1
110	49	-1
111	49	-1
112	49	-1
113	49	-1
114	49	-1
115	49	-1
116	49	0
117	49	-1
118	49	-1
119	49	-1
120	49	-1
121	49	-1
122	49	-1
0	50	-1
1	50	0
2	50	-1
3	50	-1
4	50	-1
5	50	0
6	50	-1
7	50	-1
8	50	-1
9	50	-1
10	50	-1
11	50	-1
12	50	-1
13	50	-1
14	50	-1
15	50	-1
16	50	-1
17	50	0
18	50	-1
19	50	-1
20	50	0
21	50	-1
22	50	5
23	50	-1
24	50	0
25	50	-1
26	50	-1
27	50	-1
28	50	-1
29	50	0
30	50	0
31	50	0
32	50	-1
33	50	0
34	50	-1
35	50	-1
36	50	-1
37	50	0
38	50	0
39	50	-1
40	50	-1
41	50	-1
42	50	-1
43	50	-1
44	50	-1
45	50	0
46	50	0
47	50	-1
48	50	-1
49	50	-1
50	50	-1
51	50	-1
52	50	-1
53	50	0
54	50	-1
55	50	-1
56	50	-1
57	50	-1
58	50	-1
59	50	-1
60	50	0
61	50	0
62	50	-1
63	50	-1
64	50	0
65	50	-1
66	50	-1
67	50	70
68	50	-1
69	50	0
70	50	-1
71	50	-1
72	50	-1
73	50	-1
74	50	-1
75	50	-1
76	50	-1
77	50	0
78	50	-1
79	50	-1
80	50	-1
81	50	0
82	50	-1
83	50	-1
84	50	-1
85	50	-1
86	50	-1
87	50	-1
88	50	-1
89	50	-1
90	50	-1
91	50	-1
92	50	-1
93	50	-1
94	50	-1
95	50	-1
96	50	-1
97	50	0
98	50	0
99	50	-1
100	50	0
101	50	-1
102	50	-1
103	50	-1
104	50	0
105	50	-1
106	50	-1
107	50	-1
108	50	-1
109	50	-1
110	50	-1
111	50	-1
112	50	0
113	50	-1
114	50	-1
115	50	-1
116	50	-1
117	50	-1
118	50	-1
119	50	-1
120	50	-1
121	50	-1
122	50	-1
0	51	-1
1	51	0
2	51	-1
3	51	-1
4	51	-1
5	51	1
6	51	-1
7	51	-1
8	51	-1
9	51	0
10	51	-1
11	51	0
12	51	-1
13	51	-1
14	51	-1
15	51	-1
16	51	0
17	51	-1
18	51	-1
19	51	0
20	51	0
21	51	-1
22	51	-1
23	51	-1
24	51	-1
25	51	0
26	51	12
27	51	0
28	51	-1
29	51	-1
30	51	0
31	51	3
32	51	-1
33	51	0
34	51	-1
35	51	-1
36	51	-1
37	51	0
38	51	0
39	51	0
40	51	0
41	51	0
42	51	0
43	51	-1
44	51	-1
45	51	0
46	51	-1
47	51	0
48	51	-1
49	51	-1
50	51	-1
51	51	0
52	51	0
53	51	0
54	51	0
55	51	0
56	51	0
57	51	-1
58	51	0
59	51	6
60	51	3
61	51	-1
62	51	-1
63	51	-1
64	51	-1
65	51	0
66	51	0
67	51	-1
68	51	-1
69	51	-1
70	51	-1
71	51	-1
72	51	1
73	51	52
74	51	-1
75	51	0
76	51	-1
77	51	-1
78	51	0
79	51	0
80	51	0
81	51	-1
82	51	-1
83	51	-1
84	51	0
85	51	-1
86	51	-1
87	51	0
88	51	-1
89	51	-1
90	51	-1
91	51	0
92	51	-1
93	51	0
94	51	-1
95	51	-1
96	51	-1
97	51	-1
98	51	-1
99	51	0
100	51	0
101	51	0
102	51	-1
103	51	0
104	51	2
105	51	0
106	51	-1
107	51	0
108	51	-1
109	51	0
110	51	0
111	51	-1
112	51	-1
113	51	0
114	51	0
115	51	-1
116	51	-1
117	51	-1
118	51	0
119	51	-1
120	51	-1
121	51	0
122	51	-1
0	52	0
1	52	0
2	52	-1
3	52	0
4	52	-1
5	52	1
6	52	0
7	52	-1
8	52	-1
9	52	0
10	52	-1
11	52	-1
12	52	3
13	52	1
14	52	-1
15	52	0
16	52	-1
17	52	-1
18	52	3
19	52	0
20	52	-1
21	52	-1
22	52	-1
23	52	-1
24	52	-1
25	52	0
26	52	0
27	52	-1
28	52	0
29	52	-1
30	52	1
31	52	0
32	52	-1
33	52	3
34	52	-1
35	52	-1
36	52	-1
37	52	1
38	52	-1
39	52	0
40	52	-1
41	52	-1
42	52	-1
43	52	-1
44	52	-1
45	52	-1
46	52	-1
47	52	-1
48	52	-1
49	52	-1
50	52	-1
51	52	-1
52	52	-1
53	52	-1
54	52	0
55	52	-1
56	52	-1
57	52	-1
58	52	-1
59	52	-1
60	52	0
61	52	0
62	52	10
63	52	-1
64	52	0
65	52	-1
66	52	-1
67	52	1
68	52	0
69	52	-1
70	52	-1
71	52	-1
72	52	3
73	52	-1
74	52	-1
75	52	-1
76	52	-1
77	52	-1
78	52	-1
79	52	0
80	52	1
81	52	-1
82	52	0
83	52	-1
84	52	-1
85	52	-1
86	52	-1
87	52	11
88	52	-1
89	52	-1
90	52	-1
91	52	-1
92	52	-1
93	52	0
94	52	-1
95	52	0
96	52	-1
97	52	0
98	52	-1
99	52	12
100	52	-1
101	52	-1
102	52	-1
103	52	0
104	52	-1
105	52	0
106	52	-1
107	52	0
108	52	-1
109	52	-1
110	52	-1
111	52	0
112	52	3
113	52	-1
114	52	-1
115	52	-1
116	52	-1
117	52	-1
118	52	-1
119	52	0
120	52	-1
121	52	0
122	52	-1
0	53	0
1	53	0
2	53	-1
3	53	-1
4	53	1
5	53	2
6	53	0
7	53	0
8	53	0
9	53	-1
10	53	-1
11	53	-1
12	53	-1
13	53	-1
14	53	0
15	53	-1
16	53	-1
17	53	1
18	53	-1
19	53	-1
20	53	0
21	53	0
22	53	-1
23	53	-1
24	53	0
25	53	1
26	53	0
27	53	0
28	53	-1
29	53	0
30	53	0
31	53	-1
32	53	-1
33	53	0
34	53	-1
35	53	-1
36	53	-1
37	53	-1
38	53	81
39	53	-1
40	53	30
41	53	-1
42	53	-1
43	53	0
44	53	-1
45	53	0
46	53	-1
47	53	-1
48	53	0
49	53	-1
50	53	-1
51	53	0
52	53	-1
53	53	-1
54	53	-1
55	53	0
56	53	-1
57	53	-1
58	53	-1
59	53	-1
60	53	-1
61	53	-1
62	53	0
63	53	-1
64	53	-1
65	53	0
66	53	-1
67	53	0
68	53	-1
69	53	0
70	53	0
71	53	-1
72	53	0
73	53	0
74	53	0
75	53	-1
76	53	-1
77	53	-1
78	53	-1
79	53	-1
80	53	37
81	53	-1
82	53	-1
83	53	-1
84	53	-1
85	53	-1
86	53	0
87	53	1
88	53	0
89	53	-1
90	53	0
91	53	0
92	53	0
93	53	-1
94	53	-1
95	53	-1
96	53	-1
97	53	-1
98	53	-1
99	53	-1
100	53	1
101	53	-1
102	53	-1
103	53	-1
104	53	-1
105	53	-1
106	53	0
107	53	-1
108	53	-1
109	53	-1
110	53	-1
111	53	0
112	53	-1
113	53	-1
114	53	-1
115	53	-1
116	53	-1
117	53	-1
118	53	-1
119	53	-1
120	53	0
121	53	0
122	53	-1
0	54	-1
1	54	0
2	54	-1
3	54	0
4	54	0
5	54	0
6	54	-1
7	54	0
8	54	0
9	54	0
10	54	-1
11	54	-1
12	54	-1
13	54	0
14	54	0
15	54	0
16	54	-1
17	54	-1
18	54	-1
19	54	0
20	54	0
21	54	-1
22	54	0
23	54	0
24	54	-1
25	54	0
26	54	0
27	54	-1
28	54	-1
29	54	-1
30	54	0
31	54	-1
32	54	-1
33	54	-1
34	54	-1
35	54	-1
36	54	14
37	54	54
38	54	-1
39	54	0
40	54	0
41	54	0
42	54	0
43	54	0
44	54	2
45	54	-1
46	54	-1
47	54	0
48	54	-1
49	54	0
50	54	-1
51	54	-1
52	54	-1
53	54	-1
54	54	-1
55	54	-1
56	54	-1
57	54	-1
58	54	-1
59	54	0
60	54	0
61	54	0
62	54	-1
63	54	-1
64	54	-1
65	54	-1
66	54	-1
67	54	0
68	54	-1
69	54	0
70	54	0
71	54	-1
72	54	-1
73	54	0
74	54	0
75	54	0
76	54	-1
77	54	-1
78	54	-1
79	54	36
80	54	0
81	54	-1
82	54	0
83	54	-1
84	54	0
85	54	-1
86	54	-1
87	54	-1
88	54	0
89	54	0
90	54	-1
91	54	0
92	54	0
93	54	-1
94	54	0
95	54	0
96	54	0
97	54	4
98	54	0
99	54	0
100	54	0
101	54	-1
102	54	-1
103	54	-1
104	54	-1
105	54	-1
106	54	-1
107	54	0
108	54	-1
109	54	-1
110	54	-1
111	54	0
112	54	0
113	54	-1
114	54	-1
115	54	0
116	54	0
117	54	-1
118	54	0
119	54	0
120	54	-1
121	54	-1
122	54	-1
0	55	0
1	55	-1
2	55	-1
3	55	0
4	55	-1
5	55	0
6	55	-1
7	55	-1
8	55	-1
9	55	-1
10	55	-1
11	55	-1
12	55	-1
13	55	-1
14	55	-1
15	55	-1
16	55	-1
17	55	-1
18	55	-1
19	55	-1
20	55	29
21	55	-1
22	55	-1
23	55	-1
24	55	0
25	55	0
26	55	0
27	55	-1
28	55	-1
29	55	-1
30	55	-1
31	55	0
32	55	-1
33	55	0
34	55	0
35	55	-1
36	55	-1
37	55	-1
38	55	0
39	55	0
40	55	-1
41	55	-1
42	55	-1
43	55	-1
44	55	-1
45	55	-1
46	55	-1
47	55	-1
48	55	-1
49	55	-1
50	55	-1
51	55	-1
52	55	-1
53	55	-1
54	55	-1
55	55	-1
56	55	-1
57	55	-1
58	55	-1
59	55	-1
60	55	-1
61	55	-1
62	55	-1
63	55	-1
64	55	-1
65	55	-1
66	55	-1
67	55	-1
68	55	-1
69	55	-1
70	55	-1
71	55	-1
72	55	0
73	55	0
74	55	-1
75	55	-1
76	55	-1
77	55	-1
78	55	-1
79	55	-1
80	55	0
81	55	0
82	55	-1
83	55	-1
84	55	-1
85	55	0
86	55	-1
87	55	-1
88	55	-1
89	55	-1
90	55	-1
91	55	-1
92	55	0
93	55	-1
94	55	0
95	55	-1
96	55	0
97	55	-1
98	55	0
99	55	-1
100	55	0
101	55	-1
102	55	-1
103	55	-1
104	55	-1
105	55	-1
106	55	0
107	55	-1
108	55	-1
109	55	-1
110	55	-1
111	55	-1
112	55	-1
113	55	-1
114	55	0
115	55	-1
116	55	0
117	55	-1
118	55	-1
119	55	-1
120	55	-1
121	55	0
122	55	-1
0	56	-1
1	56	0
2	56	-1
3	56	1
4	56	-1
5	56	0
6	56	-1
7	56	-1
8	56	-1
9	56	-1
10	56	-1
11	56	0
12	56	-1
13	56	-1
14	56	-1
15	56	0
16	56	-1
17	56	-1
18	56	-1
19	56	-1
20	56	0
21	56	-1
22	56	-1
23	56	-1
24	56	12
25	56	3
26	56	0
27	56	-1
28	56	-1
29	56	-1
30	56	0
31	56	-1
32	56	-1
33	56	1
34	56	-1
35	56	-1
36	56	-1
37	56	0
38	56	0
39	56	-1
40	56	-1
41	56	-1
42	56	-1
43	56	-1
44	56	-1
45	56	-1
46	56	-1
47	56	-1
48	56	-1
49	56	2
50	56	-1
51	56	0
52	56	0
53	56	-1
54	56	-1
55	56	0
56	56	2
57	56	-1
58	56	0
59	56	-1
60	56	-1
61	56	-1
62	56	0
63	56	-1
64	56	-1
65	56	0
66	56	-1
67	56	0
68	56	-1
69	56	-1
70	56	-1
71	56	-1
72	56	72
73	56	-1
74	56	-1
75	56	-1
76	56	-1
77	56	-1
78	56	-1
79	56	0
80	56	8
81	56	29
82	56	0
83	56	-1
84	56	-1
85	56	19
86	56	-1
87	56	0
88	56	-1
89	56	-1
90	56	0
91	56	2
92	56	-1
93	56	0
94	56	-1
95	56	-1
96	56	-1
97	56	-1
98	56	-1
99	56	-1
100	56	3
101	56	0
102	56	-1
103	56	-1
104	56	0
105	56	-1
106	56	0
107	56	0
108	56	-1
109	56	-1
110	56	0
111	56	0
112	56	-1
113	56	0
114	56	-1
115	56	-1
116	56	0
117	56	-1
118	56	-1
119	56	0
120	56	-1
121	56	1
122	56	-1
0	57	-1
1	57	0
2	57	-1
3	57	-1
4	57	0
5	57	0
6	57	-1
7	57	0
8	57	-1
9	57	0
10	57	-1
11	57	-1
12	57	-1
13	57	0
14	57	0
15	57	0
16	57	-1
17	57	-1
18	57	-1
19	57	-1
20	57	0
21	57	0
22	57	-1
23	57	-1
24	57	-1
25	57	0
26	57	0
27	57	0
28	57	-1
29	57	-1
30	57	0
31	57	1
32	57	-1
33	57	-1
34	57	-1
35	57	-1
36	57	-1
37	57	1
38	57	-1
39	57	-1
40	57	-1
41	57	-1
42	57	0
43	57	-1
44	57	-1
45	57	0
46	57	-1
47	57	0
48	57	-1
49	57	-1
50	57	-1
51	57	-1
52	57	-1
53	57	-1
54	57	-1
55	57	-1
56	57	-1
57	57	0
58	57	-1
59	57	0
60	57	-1
61	57	0
62	57	0
63	57	-1
64	57	99
65	57	0
66	57	-1
67	57	0
68	57	-1
69	57	0
70	57	-1
71	57	-1
72	57	0
73	57	-1
74	57	-1
75	57	-1
76	57	-1
77	57	-1
78	57	0
79	57	-1
80	57	0
81	57	-1
82	57	0
83	57	-1
84	57	0
85	57	-1
86	57	0
87	57	-1
88	57	-1
89	57	-1
90	57	-1
91	57	0
92	57	0
93	57	3
94	57	-1
95	57	-1
96	57	0
97	57	-1
98	57	-1
99	57	16
100	57	-1
101	57	-1
102	57	-1
103	57	0
104	57	0
105	57	-1
106	57	-1
107	57	0
108	57	-1
109	57	0
110	57	-1
111	57	-1
112	57	0
113	57	-1
114	57	-1
115	57	-1
116	57	-1
117	57	-1
118	57	-1
119	57	-1
120	57	0
121	57	0
122	57	-1
0	58	-1
1	58	0
2	58	-1
3	58	0
4	58	0
5	58	0
6	58	-1
7	58	-1
8	58	-1
9	58	-1
10	58	-1
11	58	-1
12	58	-1
13	58	-1
14	58	-1
15	58	0
16	58	-1
17	58	-1
18	58	-1
19	58	0
20	58	0
21	58	-1
22	58	-1
23	58	-1
24	58	-1
25	58	0
26	58	0
27	58	-1
28	58	0
29	58	-1
30	58	0
31	58	-1
32	58	-1
33	58	-1
34	58	-1
35	58	-1
36	58	-1
37	58	-1
38	58	0
39	58	-1
40	58	0
41	58	-1
42	58	-1
43	58	2
44	58	0
45	58	-1
46	58	-1
47	58	-1
48	58	-1
49	58	0
50	58	-1
51	58	0
52	58	-1
53	58	-1
54	58	0
55	58	-1
56	58	-1
57	58	-1
58	58	-1
59	58	0
60	58	-1
61	58	-1
62	58	-1
63	58	0
64	58	0
65	58	0
66	58	-1
67	58	1
68	58	-1
69	58	-1
70	58	0
71	58	-1
72	58	2
73	58	0
74	58	-1
75	58	-1
76	58	-1
77	58	-1
78	58	0
79	58	-1
80	58	0
81	58	0
82	58	22
83	58	-1
84	58	-1
85	58	0
86	58	-1
87	58	0
88	58	-1
89	58	-1
90	58	-1
91	58	-1
92	58	-1
93	58	-1
94	58	-1
95	58	-1
96	58	-1
97	58	-1
98	58	-1
99	58	-1
100	58	0
101	58	-1
102	58	-1
103	58	-1
104	58	0
105	58	0
106	58	0
107	58	0
108	58	-1
109	58	-1
110	58	0
111	58	0
112	58	0
113	58	-1
114	58	-1
115	58	-1
116	58	0
117	58	-1
118	58	-1
119	58	-1
120	58	-1
121	58	-1
122	58	-1
0	59	0
1	59	-1
2	59	-1
3	59	0
4	59	-1
5	59	0
6	59	-1
7	59	-1
8	59	-1
9	59	0
10	59	-1
11	59	-1
12	59	-1
13	59	-1
14	59	-1
15	59	0
16	59	-1
17	59	-1
18	59	-1
19	59	-1
20	59	-1
21	59	-1
22	59	0
23	59	-1
24	59	2
25	59	1
26	59	5
27	59	-1
28	59	-1
29	59	-1
30	59	-1
31	59	0
32	59	0
33	59	39
34	59	6
35	59	-1
36	59	-1
37	59	0
38	59	-1
39	59	-1
40	59	-1
41	59	-1
42	59	-1
43	59	0
44	59	-1
45	59	0
46	59	-1
47	59	-1
48	59	-1
49	59	-1
50	59	-1
51	59	-1
52	59	-1
53	59	-1
54	59	-1
55	59	-1
56	59	-1
57	59	-1
58	59	-1
59	59	-1
60	59	-1
61	59	-1
62	59	-1
63	59	-1
64	59	-1
65	59	-1
66	59	-1
67	59	-1
68	59	1
69	59	-1
70	59	-1
71	59	-1
72	59	23
73	59	-1
74	59	-1
75	59	-1
76	59	-1
77	59	1
78	59	0
79	59	-1
80	59	0
81	59	29
82	59	-1
83	59	-1
84	59	-1
85	59	3
86	59	-1
87	59	-1
88	59	0
89	59	-1
90	59	2
91	59	0
92	59	0
93	59	-1
94	59	0
95	59	1
96	59	0
97	59	-1
98	59	1
99	59	-1
100	59	13
101	59	-1
102	59	-1
103	59	0
104	59	0
105	59	-1
106	59	0
107	59	-1
108	59	-1
109	59	-1
110	59	3
111	59	0
112	59	0
113	59	-1
114	59	3
115	59	1
116	59	-1
117	59	-1
118	59	-1
119	59	-1
120	59	-1
121	59	0
122	59	-1
0	60	-1
1	60	0
2	60	-1
3	60	-1
4	60	0
5	60	0
6	60	-1
7	60	0
8	60	-1
9	60	0
10	60	-1
11	60	-1
12	60	-1
13	60	0
14	60	-1
15	60	0
16	60	-1
17	60	0
18	60	-1
19	60	-1
20	60	-1
21	60	-1
22	60	0
23	60	-1
24	60	-1
25	60	0
26	60	0
27	60	-1
28	60	-1
29	60	-1
30	60	0
31	60	0
32	60	-1
33	60	-1
34	60	-1
35	60	0
36	60	0
37	60	1
38	60	0
39	60	-1
40	60	-1
41	60	0
42	60	-1
43	60	0
44	60	-1
45	60	-1
46	60	-1
47	60	0
48	60	-1
49	60	-1
50	60	-1
51	60	-1
52	60	-1
53	60	0
54	60	0
55	60	-1
56	60	-1
57	60	0
58	60	-1
59	60	-1
60	60	-1
61	60	0
62	60	-1
63	60	-1
64	60	0
65	60	-1
66	60	-1
67	60	0
68	60	0
69	60	0
70	60	0
71	60	-1
72	60	0
73	60	-1
74	60	0
75	60	82
76	60	-1
77	60	-1
78	60	0
79	60	-1
80	60	-1
81	60	-1
82	60	-1
83	60	0
84	60	-1
85	60	0
86	60	-1
87	60	0
88	60	1
89	60	-1
90	60	-1
91	60	-1
92	60	0
93	60	-1
94	60	-1
95	60	0
96	60	-1
97	60	-1
98	60	-1
99	60	0
100	60	-1
101	60	-1
102	60	-1
103	60	0
104	60	0
105	60	-1
106	60	-1
107	60	1
108	60	-1
109	60	0
110	60	-1
111	60	0
112	60	-1
113	60	-1
114	60	-1
115	60	-1
116	60	0
117	60	0
118	60	0
119	60	-1
120	60	0
121	60	0
122	60	-1
0	61	-1
1	61	0
2	61	0
3	61	-1
4	61	1
5	61	14
6	61	-1
7	61	-1
8	61	0
9	61	0
10	61	-1
11	61	-1
12	61	-1
13	61	-1
14	61	-1
15	61	0
16	61	-1
17	61	-1
18	61	-1
19	61	-1
20	61	16
21	61	0
22	61	-1
23	61	-1
24	61	0
25	61	4
26	61	0
27	61	-1
28	61	-1
29	61	0
30	61	0
31	61	0
32	61	-1
33	61	0
34	61	-1
35	61	-1
36	61	-1
37	61	-1
38	61	-1
39	61	-1
40	61	1
41	61	-1
42	61	-1
43	61	-1
44	61	-1
45	61	-1
46	61	-1
47	61	-1
48	61	-1
49	61	-1
50	61	-1
51	61	-1
52	61	-1
53	61	-1
54	61	-1
55	61	-1
56	61	-1
57	61	-1
58	61	0
59	61	-1
60	61	-1
61	61	0
62	61	-1
63	61	-1
64	61	-1
65	61	-1
66	61	0
67	61	0
68	61	-1
69	61	0
70	61	0
71	61	-1
72	61	0
73	61	-1
74	61	-1
75	61	-1
76	61	-1
77	61	-1
78	61	-1
79	61	0
80	61	0
81	61	-1
82	61	-1
83	61	-1
84	61	-1
85	61	0
86	61	-1
87	61	-1
88	61	-1
89	61	-1
90	61	-1
91	61	0
92	61	-1
93	61	-1
94	61	-1
95	61	0
96	61	-1
97	61	-1
98	61	-1
99	61	0
100	61	0
101	61	-1
102	61	-1
103	61	0
104	61	36
105	61	-1
106	61	-1
107	61	-1
108	61	-1
109	61	-1
110	61	0
111	61	0
112	61	1
113	61	-1
114	61	-1
115	61	-1
116	61	-1
117	61	-1
118	61	-1
119	61	-1
120	61	-1
121	61	0
122	61	-1
0	62	-1
1	62	0
2	62	-1
3	62	1
4	62	0
5	62	1
6	62	-1
7	62	0
8	62	-1
9	62	0
10	62	-1
11	62	-1
12	62	-1
13	62	-1
14	62	-1
15	62	0
16	62	-1
17	62	0
18	62	-1
19	62	-1
20	62	0
21	62	0
22	62	2
23	62	-1
24	62	-1
25	62	0
26	62	3
27	62	-1
28	62	0
29	62	-1
30	62	0
31	62	0
32	62	-1
33	62	3
34	62	-1
35	62	0
36	62	-1
37	62	1
38	62	0
39	62	-1
40	62	-1
41	62	0
42	62	0
43	62	-1
44	62	0
45	62	0
46	62	-1
47	62	-1
48	62	-1
49	62	-1
50	62	-1
51	62	-1
52	62	0
53	62	0
54	62	-1
55	62	-1
56	62	-1
57	62	-1
58	62	-1
59	62	-1
60	62	-1
61	62	0
62	62	-1
63	62	-1
64	62	-1
65	62	-1
66	62	0
67	62	0
68	62	-1
69	62	-1
70	62	-1
71	62	-1
72	62	13
73	62	0
74	62	-1
75	62	-1
76	62	-1
77	62	-1
78	62	-1
79	62	0
80	62	0
81	62	70
82	62	0
83	62	-1
84	62	-1
85	62	0
86	62	-1
87	62	-1
88	62	0
89	62	-1
90	62	1
91	62	-1
92	62	-1
93	62	0
94	62	-1
95	62	0
96	62	-1
97	62	-1
98	62	1
99	62	0
100	62	-1
101	62	-1
102	62	-1
103	62	0
104	62	0
105	62	-1
106	62	-1
107	62	0
108	62	-1
109	62	-1
110	62	1
111	62	0
112	62	0
113	62	-1
114	62	-1
115	62	-1
116	62	0
117	62	-1
118	62	-1
119	62	-1
120	62	0
121	62	0
122	62	-1
0	63	0
1	63	0
2	63	-1
3	63	-1
4	63	-1
5	63	0
6	63	-1
7	63	-1
8	63	0
9	63	0
10	63	-1
11	63	-1
12	63	-1
13	63	0
14	63	-1
15	63	0
16	63	-1
17	63	0
18	63	-1
19	63	-1
20	63	0
21	63	-1
22	63	0
23	63	-1
24	63	-1
25	63	0
26	63	-1
27	63	-1
28	63	-1
29	63	-1
30	63	0
31	63	0
32	63	-1
33	63	-1
34	63	0
35	63	-1
36	63	-1
37	63	0
38	63	0
39	63	-1
40	63	-1
41	63	-1
42	63	0
43	63	44
44	63	0
45	63	-1
46	63	-1
47	63	-1
48	63	-1
49	63	-1
50	63	-1
51	63	-1
52	63	-1
53	63	-1
54	63	-1
55	63	-1
56	63	-1
57	63	-1
58	63	-1
59	63	0
60	63	-1
61	63	-1
62	63	-1
63	63	-1
64	63	53
65	63	-1
66	63	-1
67	63	-1
68	63	-1
69	63	0
70	63	0
